Id	CAS	SMILES	Status	Experimental value	Predicted value
1196	N.A.	Oc1cccc(c1)C(O)C[NH2+]C	Training	NON-Carcinogen	Possible NON-Carcinogen
1197	N.A.	O=C([O-])C(N)CC(=O)O	Training	NON-Carcinogen	Possible NON-Carcinogen
1198	N.A.	O=C(OC1C(O)C(OC(CO)C1(O))OC4C(OC(c2nc[nH]c2)C(NC(=O)c3nc(nc(N)c3C)C(NCC(N)C(=O)N)CC(=O)N)C(=O)NC(C)CO)OC(CO)C(O)C4(O))N	Training	Carcinogen	Carcinogen
1199	N.A.	O=C([O-])CCCCCCCC=CCCCCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1200	N.A.	c1cc(ccc1[NH3+])Cc2ccc(cc2)[NH3+]	Training	Carcinogen	Carcinogen
1201	N.A.	N#C[NH-]	Training	NON-Carcinogen	Possible NON-Carcinogen
1202	N.A.	C1CCC2CCCCC2(C1)	Training	Carcinogen	Possible NON-Carcinogen
1203	N.A.	c1ccc2ccccc2(c1)	Training	Carcinogen	Possible NON-Carcinogen
1204	N.A.	n1cccc2ccccc12	Training	Carcinogen	Possible NON-Carcinogen
1205	N.A.	O=C(O)c1nc(cc(N)c1Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
1206	N.A.	O=C1Oc2ccccc2(C=C1)	Training	Carcinogen	Possible NON-Carcinogen
1207	N.A.	n1ccccc1N(Cc2ccc(OC)cc2)CCN(C)C	Training	NON-Carcinogen	Carcinogen
1208	N.A.	O=C1Oc2ccc(cc2(C=C1))C	Training	NON-Carcinogen	Possible NON-Carcinogen
1209	N.A.	c1ccc(cc1)c2ccccc2	Training	Carcinogen	Possible NON-Carcinogen
1210	N.A.	O=C(OC)C3=C(NC(=C(C(=O)OCC(C)(C)C[NH+](C)Cc1ccccc1)C3(c2cc(ccc2(F))[N+](=O)[O-]))C)C	Training	NON-Carcinogen	Carcinogen
1211	N.A.	n1ccccc1N(Cc2ccc(OC)cc2)CC[NH+](C)C	Training	NON-Carcinogen	Carcinogen
1212	N.A.	[O-][n+]2ccc(c1ccccc12)[NH2+]O	Training	Carcinogen	Carcinogen
1213	N.A.	O=C([O-])CCCCCCCCC(=O)[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
1214	N.A.	O=NN(C(=O)CCC(C)C2CCC3C4C(O)CC1CC(O)CCC1(C)C4(CC(O)C23(C)))CCS(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
1215	N.A.	c2cc(c(NC1=[NH+]CCCS1)c(c2)C)C	Training	Carcinogen	Carcinogen
1216	N.A.	O=C([O-])C(CCC)CCC	Training	Carcinogen	Possible NON-Carcinogen
1217	N.A.	O=S(=O)([O-])c1cc(ccc1(N))C=Cc2ccc(N)cc2S(=O)(=O)[O-]	Training	NON-Carcinogen	Carcinogen
1218	N.A.	FC(F)(F)c2ccc(OC(c1ccccc1)CC[NH2+]C)cc2	Training	NON-Carcinogen	Possible NON-Carcinogen
1219	N.A.	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(C)[NH+](C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1220	N.A.	O=C(O)C(N)Cc1[n+]c[nH]c1	Training	NON-Carcinogen	Possible NON-Carcinogen
1221	N.A.	O=C(O)CCCCCCCC=CCC(O)CCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1222	N.A.	O=C(OCC(CC)CCCC)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]	Training	NON-Carcinogen	Carcinogen
1223	N.A.	OCC[NH+](c1ccc(cc1)[NH3+])CCO	Training	NON-Carcinogen	Carcinogen
1224	N.A.	[NH3+]CC[NH3+]	Training	NON-Carcinogen	Possible NON-Carcinogen
1225	N.A.	O=C[NH+](C(=C(CCOC(=O)c1ccccc1)SC(=O)c2ccccc2)C)Cc3cnc(nc3(N))C	Training	NON-Carcinogen	Carcinogen
1226	N.A.	O=C(OC(CC)C(c1ccccc1)(c2ccccc2)CC(C)[NH+](C)C)C	Training	Carcinogen	Possible NON-Carcinogen
1227	N.A.	c1ccc(cc1)CCN[NH3+]	Training	NON-Carcinogen	Carcinogen
1228	N.A.	Oc3cc(O)c4cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))c([o+]c4(c3))c5ccc(O)c(O)c5	Training	NON-Carcinogen	Possible NON-Carcinogen
1229	N.A.	O=C(c2ccc(OCC[NH+]1CCCCC1)cc2)c5c3ccc(O)cc3sc5(c4ccc(O)cc4)	Training	Carcinogen	Carcinogen
1230	N.A.	O=C(c1cn(c2ccccc12)C)C4Cc3[nH]c[n+]c3CC4	Training	NON-Carcinogen	Possible NON-Carcinogen
1231	N.A.	O=C([O-])CC(O)CC(O)CCC2C(C=CC1=CC(O)CC(OC(=O)C(C)CC)C12)C	Training	Carcinogen	Carcinogen
1232	N.A.	O=C1C=CC2=C(C1(=O))CCC3C2CCC4(C(=O)CCC34)(C)	Training	NON-Carcinogen	Carcinogen
1233	N.A.	O=NN(CC(=O)O)CC	Training	NON-Carcinogen	Carcinogen
1234	N.A.	O=C(O)C4OC(Nc2ccc3c1ccccc1Cc3(c2))C(O)C(O)C4(O)	Training	NON-Carcinogen	Carcinogen
1235	N.A.	O=NN(C(=O)C)CC	Training	NON-Carcinogen	Carcinogen
1236	N.A.	Oc4ccc5ccc3c6ccc1ccccc1c6(c2Oc2c3c5(c4(O)))	Training	Carcinogen	Carcinogen
1237	N.A.	O=C(c1cccc(c1)Cl)C(C)[NH2+]C(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1238	N.A.	O=C1C=CC4(C(=C1)C(F)CC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34))(C)C)(C)	Training	Carcinogen	Carcinogen
1239	N.A.	O=C(N(CCO)CCO)CCCCCCCC=CCCCCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1240	N.A.	Fc1c(F)c(N)c(F)c(N)c1(F)	Training	NON-Carcinogen	Possible NON-Carcinogen
1241	N.A.	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)C(c3ccccc3)=C4C=CC(C=C4)=[N+](Cc5cccc(c5)S(=O)(=O)[O-])CC)CC	Training	Carcinogen	Carcinogen
1242	N.A.	O=C([O-])C3N2C(=O)C(NC(=O)Cc1ccccc1)C2SC3(C)(C)	Training	NON-Carcinogen	Possible NON-Carcinogen
1243	N.A.	n1nc2ccccc2([nH]1)	Training	NON-Carcinogen	Possible NON-Carcinogen
1244	N.A.	Nc1ccccc1(N)	Training	Carcinogen	Possible NON-Carcinogen
1245	N.A.	Nc1ccc(cc1C)C	Training	NON-Carcinogen	Carcinogen
1246	N.A.	Nc1cc(ccc1C)C	Training	Carcinogen	Carcinogen
1247	N.A.	n1ccc(cc1CC)C(N)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
1248	N.A.	N(=Nc1ccc(cc1)NC)c2ccccc2	Training	Carcinogen	Carcinogen
1249	N.A.	O=C(O)CNc1nc(nc(n1)Cl)NC(C)C	Training	Carcinogen	Possible NON-Carcinogen
1250	N.A.	Nc1c(cc(cc1C)C)C	Training	Carcinogen	Carcinogen
1251	N.A.	OCC(CBr)Br	Training	Carcinogen	Carcinogen
1252	N.A.	ON=C(C)CC	Training	Carcinogen	Carcinogen
1253	N.A.	O=C(OC)C=C	Training	NON-Carcinogen	Possible NON-Carcinogen
1254	N.A.	O=CC=C(C)CCC=C(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1255	N.A.	OCc1occc1	Training	Carcinogen	Carcinogen
1256	N.A.	C=C(c1ccccc1)C	Training	Carcinogen	Possible NON-Carcinogen
1257	N.A.	c1ccc(cc1)C(Cl)Cl	Training	NON-Carcinogen	Carcinogen
1258	N.A.	O=C(O)C(CCC)CCC	Training	Carcinogen	Possible NON-Carcinogen
1259	N.A.	C(=CCl)CCl	Training	Carcinogen	Carcinogen
1260	N.A.	O=C(Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-])C(C)C	Training	Carcinogen	Carcinogen
1261	N.A.	O=C1OC3CCN2CC=C(COC(=O)C(O)(C(=C)CC1(=CC))CO)C23	Training	Carcinogen	Carcinogen
1262	N.A.	O=C(O)C(N)(C)Cc1ccc(O)c(O)c1	Training	NON-Carcinogen	Possible NON-Carcinogen
1263	N.A.	O=[As](C)(C)C	Training	Carcinogen	Possible NON-Carcinogen
1264	N.A.	O=C(OCCOCC(OCCO)C1OC(OCCO)CC1(OCCO))CCCCCCCC=CCCCCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1265	N.A.	Oc1ccc(O)cc1	Training	Carcinogen	Possible NON-Carcinogen
1266	N.A.	O=S(=O)(Nc1nc(cc(n1)C)C)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
1267	N.A.	O=C(O)C(N)Cc1nc[nH]c1	Training	NON-Carcinogen	Possible NON-Carcinogen
1268	N.A.	O=C(OCC)CC(O)(C(=O)OCC)CC(=O)OCC	Training	NON-Carcinogen	Carcinogen
1269	N.A.	c1ccc2c(c1)ccc4c2c(c3ccccc3c4C)C	Training	Carcinogen	Carcinogen
1270	N.A.	n1c4ccccc4(cc3c1ccc2ccccc23)	Training	NON-Carcinogen	Possible NON-Carcinogen
1271	N.A.	n2c4ccccc4(cc3ccc1ccccc1c23)	Training	NON-Carcinogen	Possible NON-Carcinogen
1272	N.A.	O=C1NC(=O)N(C=C1Br)C2OC(CO)C(O)C2	Training	Carcinogen	Carcinogen
1273	N.A.	O=C(Nc1ccccc1(N))c2ccc(N)cc2	Training	Carcinogen	Carcinogen
1274	N.A.	O=C(NC2CCN(CCCOc1ccc(F)cc1)CC2(OC))c3cc(c(N)cc3(OC))Cl	Training	NON-Carcinogen	Carcinogen
1275	N.A.	O=C(OCC=C)CCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1276	N.A.	N(=Nc1ccc(N)cc1)c2ccccc2	Training	NON-Carcinogen	Carcinogen
1277	N.A.	c1ccc(cc1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1278	N.A.	O=C(NN2c1ccccc1CC2C)c3ccc(c(c3)S(=O)(=O)N)Cl	Training	NON-Carcinogen	Carcinogen
1279	N.A.	O=C(Nc1c(cncc1Cl)Cl)c3ccc(OC)c(OC2CCCC2)c3	Training	Carcinogen	Possible NON-Carcinogen
1280	N.A.	O=C1OC(=CC(=O)C1C(=O)C)C	Training	Carcinogen	Possible NON-Carcinogen
1281	N.A.	O=C(NCC1NCCCC1)c2cc(OCC(F)(F)F)ccc2(OCC(F)(F)F)	Training	NON-Carcinogen	Carcinogen
1282	N.A.	O=Cc2c1ccccc1c(c3c4ccccc4(ccc23))C	Training	Carcinogen	Carcinogen
1283	N.A.	OC2C=Cc1c4c(ccc1C2(O))c(c3ccccc3c4C)C	Training	Carcinogen	Carcinogen
1284	N.A.	OCc2c4ccccc4(cc1c3ccccc3(ccc12))	Training	Carcinogen	Carcinogen
1285	N.A.	OCc3c1ccccc1c(c2c4ccccc4(ccc23))C	Training	Carcinogen	Carcinogen
1286	N.A.	c1ccc4c(c1)ccc3c4(cc2ccccc2c3C)	Training	Carcinogen	Carcinogen
1287	N.A.	c1ccc2c(c1)ccc4c2c(c3cccc(c3c4C)C)C	Training	Carcinogen	Carcinogen
1288	N.A.	O=C(O)C1=CC(=O)NC(=O)N1	Training	NON-Carcinogen	Possible NON-Carcinogen
1289	N.A.	n3ccc4c1ccccc1n(c2ccc(N)cc2)c4(c3)	Training	Carcinogen	Possible NON-Carcinogen
1290	N.A.	O=C1NC=C(C(=O)N1)N(CCCl)CCCl	Training	Carcinogen	Carcinogen
1291	N.A.	N#CC(c1cc(cc(c1)C(C#N)(C)C)Cn2ncnc2)(C)C	Training	Carcinogen	Carcinogen
1292	N.A.	O=C1c3cc(O)cc(O)c3(C(=O)c2c(O)cc(cc12)C)	Training	NON-Carcinogen	Carcinogen
1293	N.A.	C=Cc1ccccc1	Training	NON-Carcinogen	Possible NON-Carcinogen
1294	N.A.	FC(F)(F)c2ccc(OC(c1ccccc1)CCNC)cc2	Training	NON-Carcinogen	Possible NON-Carcinogen
1295	N.A.	O=S(=O)(N=CNCCSCc1nc(N=C(N)N)sc1)c2ccc(cc2)Br	Training	NON-Carcinogen	Carcinogen
1296	N.A.	OCC2OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C2(O)	Training	Carcinogen	Possible NON-Carcinogen
1297	N.A.	O=C(Nc1ccc(O)cc1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1298	N.A.	O=S(c1nc2ccccc2([nH]1))Cc3nccc(OCC(F)(F)F)c3C	Training	Carcinogen	Carcinogen
1299	N.A.	Nc1ccc(cc1)Nc2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
1300	N.A.	O=C2Nc1ccccc1N2C5CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC5	Training	NON-Carcinogen	Possible NON-Carcinogen
1301	N.A.	O=C(OCC=Cc1ccccc1)c2ccccc2(N)	Training	Carcinogen	Carcinogen
1302	N.A.	[O-][N+]2=C(c1ccccc1)c3cc(ccc3(N=C(NC)C2))Cl	Training	NON-Carcinogen	Carcinogen
1303	N.A.	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2Cl))Cl	Training	NON-Carcinogen	Carcinogen
1304	N.A.	c1ccc4c(c1)ccc5c3cccc2cccc(c23)c45	Training	Carcinogen	Carcinogen
1305	N.A.	O=[N+]([O-])c3cc(ccc3(N=Nc1c(O)ccc2ccccc12))C	Training	Carcinogen	Carcinogen
1306	N.A.	O=C(O)c2cc(N=Nc1ccc(O)c(c1)C(=O)O)ccc2(O)	Training	NON-Carcinogen	Carcinogen
1307	N.A.	ON=C1C=CC(=NO)C=C1	Training	Carcinogen	Carcinogen
1308	N.A.	c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56	Training	NON-Carcinogen	Possible NON-Carcinogen
1309	N.A.	O=C(OC=C(C)CCC=C(C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1310	N.A.	O(c1ccc(cc1)C(c2ccccc2)=C(c3ccccc3)CC)CCN(C)C	Training	Carcinogen	Carcinogen
1311	N.A.	Oc3cc(O)c2c(OC(c1ccc(O)c(O)c1)C(O)C2)c3	Training	Carcinogen	Carcinogen
1312	N.A.	O=[N+]([O-])c3ccc1ccc5c2c(ccc3(c12))c4ccccc4c5[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
1313	N.A.	O=[N+]([O-])c5ccc2ccc3c1ccccc1c(c4ccc5(c2c34))[N+](=O)[O-]	Training	Carcinogen	Carcinogen
1314	N.A.	OCc4c5ccccc5(c1ccc2cccc3ccc4(c1c23))	Training	Carcinogen	Carcinogen
1315	N.A.	O=[N+]([O-])c5ccc2ccc3cc1ccccc1c4ccc5(c2c34)	Training	NON-Carcinogen	Carcinogen
1316	N.A.	O=[N+]([O-])c4ccc1ccc3c5ccccc5(cc2ccc4(c1c23))	Training	NON-Carcinogen	Carcinogen
1317	N.A.	OC6c4cc1ccc2cccc3ccc(c1c23)c4C5OC5C6(O)	Training	Carcinogen	Carcinogen
1318	N.A.	n2cccc3ccc1ccccc1c23	Training	NON-Carcinogen	Possible NON-Carcinogen
1319	N.A.	O=C1C=CC(=O)C(=C1)c2ccccc2	Training	NON-Carcinogen	Carcinogen
1320	N.A.	O=C(OC3C(=O)N(c1ccccc1SC3(c2ccc(OC)cc2))CCN(C)C)C	Training	Carcinogen	Possible NON-Carcinogen
1321	N.A.	O=C(O[Sn](OC(=O)C)(CCCC)CCCC)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1322	N.A.	C=CCCl	Training	NON-Carcinogen	Carcinogen
1323	N.A.	OCCCl	Training	NON-Carcinogen	Carcinogen
1324	N.A.	Oc1cc(O)cc(c1)C(O)CNC(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1325	N.A.	Oc1cccc(c1)C(O)CNC	Training	NON-Carcinogen	Possible NON-Carcinogen
1326	N.A.	NCCN	Training	NON-Carcinogen	Possible NON-Carcinogen
1327	N.A.	O=NN(C)Cc1ccccc1	Training	Carcinogen	Carcinogen
1328	N.A.	O=C(O)C(c1ccc(c(F)c1)c2ccccc2)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1329	N.A.	Nc1ccc(cc1C)c2ccccc2C	Training	Carcinogen	Carcinogen
1330	N.A.	O=C(O)c1cc(ccc1(O))c2ccc(F)cc2(F)	Training	NON-Carcinogen	Possible NON-Carcinogen
1331	N.A.	Oc1ccc(O)c(c1)c2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
1332	N.A.	O=[N+]([O-])c1ccc(cc1)c2ccccc2	Training	NON-Carcinogen	Carcinogen
1333	N.A.	Nc1ccc(cc1(N))c2ccc(N)c(N)c2	Training	Carcinogen	Carcinogen
1334	N.A.	N#CC2=CC(c1ccncc1)=C(NC2(=O))C	Training	NON-Carcinogen	Possible NON-Carcinogen
1335	N.A.	O=NN2CC=CCC2(c1cnccc1)	Training	NON-Carcinogen	Carcinogen
1336	N.A.	O=C1NC=C(C=C1(N))c2ccncc2	Training	NON-Carcinogen	Possible NON-Carcinogen
1337	N.A.	O=C(C)CC(C)C	Training	Carcinogen	Possible NON-Carcinogen
1338	N.A.	O=C(O)c3cc(N=Nc1ccc(cc1)S(=O)(=O)Nc2ncccc2)ccc3(O)	Training	Carcinogen	Carcinogen
1339	N.A.	O=C3OC(CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)(C)CC)C12)C)CC(O)C3	Training	Carcinogen	Carcinogen
1340	N.A.	O=NN(CCCC)C(OC(=O)C)CCC	Training	Carcinogen	Carcinogen
1341	N.A.	O=C(C)CCc1ccc2cc(OC)ccc2(c1)	Training	NON-Carcinogen	Possible NON-Carcinogen
1342	N.A.	C(=CCCl)CCl	Training	Carcinogen	Carcinogen
1343	N.A.	NC1CCCCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
1344	N.A.	O=NN(C)CCCC	Training	Carcinogen	Carcinogen
1345	N.A.	O=C(O)CCCOc1ccc(cc1Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
1346	N.A.	O=C2NCNC(=O)C2(c1ccccc1)CC	Training	NON-Carcinogen	Carcinogen
1347	N.A.	O=C(OC)Nc1nc2ccc(cc2([nH]1))C(=O)c3ccccc3	Training	NON-Carcinogen	Possible NON-Carcinogen
1348	N.A.	OC(C)CCl	Training	NON-Carcinogen	Carcinogen
1349	N.A.	O=[N+]([O-])c1ccc(cc1)C	Training	Carcinogen	Carcinogen
1350	N.A.	O=C1C(=CO)CC4(C)(C(C1)CCC3C4(CCC2(C)(C3(CCC2(O)(C)))))	Training	Carcinogen	Carcinogen
1351	N.A.	O=C(OC1CCCC1)Nc2ccc3c(c2)c(cn3C)Cc4ccc(cc4(OC))C(=O)NS(=O)(=O)c5ccccc5C	Training	Carcinogen	Carcinogen
1352	N.A.	O=C(Oc1cccc(c1)NC(=O)OCC)Nc2ccccc2	Training	NON-Carcinogen	Carcinogen
1353	N.A.	O=C(OC)NN=Cc2c[n+]([O-])c1ccccc1[n+]2([O-])	Training	Carcinogen	Carcinogen
1354	N.A.	O1CCNCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
1355	N.A.	O=C1OCCO1	Training	NON-Carcinogen	Possible NON-Carcinogen
1356	N.A.	O=C(O)c2c(O)cc1C(=O)c3c(O)c(O)c(c(O)c3(C(=O)c1c2C))C4OC(CO)C(O)C(O)C4(O)	Training	NON-Carcinogen	Carcinogen
1357	N.A.	O=CCCCC=O	Training	NON-Carcinogen	Possible NON-Carcinogen
1358	N.A.	OC4c3c5ccc1ccccc1c5(cc2ccc(c(c23)C4)C)	Training	Carcinogen	Carcinogen
1359	N.A.	OC1CCC3(C)(C4CCC5(C)(C(CCC5(C4(CC2OC23(C1))))C(C)CCCC(C)C))	Training	NON-Carcinogen	Carcinogen
1360	N.A.	OCCNCCO	Training	NON-Carcinogen	Possible NON-Carcinogen
1361	N.A.	O(CCCl)CCCl	Training	NON-Carcinogen	Carcinogen
1362	N.A.	c1ccc2c(c1)ccc3c4ccccc4(ccc23)	Training	Carcinogen	Possible NON-Carcinogen
1363	N.A.	O=[N+]([O-])c2cc3c4ccccc4(ccc3(c1ccccc12))	Training	Carcinogen	Carcinogen
1364	N.A.	OCCOCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1365	N.A.	C=C(C)CCl	Training	Carcinogen	Carcinogen
1366	N.A.	O=C(O)CCCCCCCC=CCCCCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1367	N.A.	OC2(c1cccc(OC)c1)(CCCCC2(CN(C)C))	Training	NON-Carcinogen	Possible NON-Carcinogen
1368	N.A.	O=S1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
1369	N.A.	O=P(OCCCl)(OCCCl)OCCCl	Training	Carcinogen	Carcinogen
1370	N.A.	O=C4Oc2c(c(OC)cc1OC3OC=CC3(O)(c12))C5=C4C(=O)CC5	Training	Carcinogen	Carcinogen
1371	N.A.	O=C(O)C2N(C(=O)C(NC(C(=O)OCC)CCc1ccccc1)C)C3CCCC3(C2)	Training	NON-Carcinogen	Possible NON-Carcinogen
1372	N.A.	O=C(OCc2cccc(c1ccccc1)c2C)C3C(C=C(C(F)(F)F)Cl)C3(C)(C)	Training	NON-Carcinogen	Carcinogen
1373	N.A.	N#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)(C))c3ccc(F)c(Oc2ccccc2)c3	Training	NON-Carcinogen	Carcinogen
1374	N.A.	O=C(OCc2cccc(Oc1ccccc1)c2)C3C(C=C(Cl)Cl)C3(C)(C)	Training	NON-Carcinogen	Carcinogen
1375	N.A.	N#CC(OC(=O)C1C(C(C(Br)(Br)Br)Br)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	NON-Carcinogen	Carcinogen
1376	N.A.	O=C(OC4(C(=O)C)(CCC3C5C=C(C2=CC(=O)C1CC1C2(C)C5(CCC34(C)))Cl))C	Training	NON-Carcinogen	Carcinogen
1377	N.A.	O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccc(O)c(O)c3	Training	Carcinogen	Carcinogen
1378	N.A.	OC(O)C(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
1379	N.A.	n3c5ccc1ccccc1c5(cc4ccc2ccccc2c34)	Training	Carcinogen	Possible NON-Carcinogen
1380	N.A.	n2c5ccc1ccccc1c5(cc4c2ccc3ccccc34)	Training	NON-Carcinogen	Possible NON-Carcinogen
1381	N.A.	O=C(N)N2c3ccccc3(C=Cc1ccccc12)	Training	Carcinogen	Carcinogen
1382	N.A.	c1cc2ccc3cc6cccc5ccc4cc(c1)c2c3c4c56	Training	Carcinogen	Carcinogen
1383	N.A.	c1ccc3c(c1)cc4ccc5cccc6c2ccccc2c3c4c56	Training	Carcinogen	Carcinogen
1384	N.A.	c1ccc3c(c1)C=Cc2ccccc2C3(=CCCN(C)C)	Training	NON-Carcinogen	Carcinogen
1385	N.A.	N=2c4cc(ccc4(Nc1ccccc1C=2N3CCN(C)CC3))Cl	Training	NON-Carcinogen	Carcinogen
1386	N.A.	O1c3cc(c(c(c3(Oc2c1c(c(c(c2Cl)Cl)Cl)Cl))Cl)Cl)Cl	Training	Carcinogen	Carcinogen
1387	N.A.	N=2c4ccccc4(Oc1ccc(cc1C=2N3CCNCC3)Cl)	Training	Carcinogen	Carcinogen
1388	N.A.	O=C(c1ccccc1)c2ccccc2	Training	Carcinogen	Possible NON-Carcinogen
1389	N.A.	C#CC3(O)(CCC2C4CCC1=CCCCC1C4(C(=C)CC23(CC)))	Training	Carcinogen	Carcinogen
1390	N.A.	O=C(N(CCO)CCO)CCCCCCCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1391	N.A.	OC(c1ccccc1)C(NC)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1392	N.A.	O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
1393	N.A.	O=[N+]([O-])c1cc(ccc1(O))[As](=O)(O)O	Training	NON-Carcinogen	Carcinogen
1394	N.A.	c2cc1[nH]cc3c1c(c2)C4CC(CN(CCC)C4(C3))CSC	Training	Carcinogen	Carcinogen
1395	N.A.	OCC(O)C(O)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
1396	N.A.	O=C(OC2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)))CCCC	Training	Carcinogen	Carcinogen
1397	N.A.	O(c1ccc(cc1)C(C)(C)CC(C)(C)C)CCOCC[N+](C)(C)Cc2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
1398	N.A.	FC(C(F)(F)F)Cl	Training	NON-Carcinogen	Carcinogen
1399	N.A.	n1c(nc(nc1NCC)Cl)NCC	Training	NON-Carcinogen	Possible NON-Carcinogen
1400	N.A.	Oc1ccc(nc1CO)C(O)CNC(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1401	N.A.	OCCN(c3nc1c(nc(nc1N2CCCCC2)N(CCO)CCO)c(n3)N4CCCCC4)CCO	Training	NON-Carcinogen	Carcinogen
1402	N.A.	O=NN(CC)CCO	Training	Carcinogen	Carcinogen
1403	N.A.	O=[N+]([O-])C=C(NC)NCCSCc1oc(cc1)CN(C)C	Training	NON-Carcinogen	Carcinogen
1404	N.A.	O=[N+]([O-])C=C(NC)NCCSCc1nc(CN(C)C)sc1	Training	NON-Carcinogen	Carcinogen
1405	N.A.	Oc2cc(ccc2(Oc1ccc(cc1Cl)Cl))Cl	Training	NON-Carcinogen	Carcinogen
1406	N.A.	O(c1c(cccc1C)C)CC(N)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1407	N.A.	O=C2C(OC1OC(C(O)CO)C(O)C1(O))=C(Oc3cc(O)cc(O)c23)c4ccc(O)c(O)c4	Training	NON-Carcinogen	Carcinogen
1408	N.A.	O=[N+]([O-])c4ccc2c1cccc(c1c3cccc4(c23))[N+](=O)[O-]	Training	Carcinogen	Carcinogen
1409	N.A.	O=[N+]([O-])c3ccc4c1cccc2c1c(ccc2[N+](=O)[O-])c4(c3)	Training	Carcinogen	Carcinogen
1410	N.A.	O=[N+]([O-])c4ccc3c1ccccc1c2cccc4(c23)	Training	Carcinogen	Carcinogen
1411	N.A.	OC2c5cccc4c1ccccc1C3(OC3(C2(O)))(c45)	Training	Carcinogen	Carcinogen
1412	N.A.	Nc2ccc3c1ccccc1Cc3(c2)	Training	Carcinogen	Carcinogen
1413	N.A.	O=CN(O)c2ccc(C=Cc1ccccc1)cc2	Training	Carcinogen	Carcinogen
1414	N.A.	O=NN(C=O)C	Training	Carcinogen	Carcinogen
1415	N.A.	O=CNC(N1CCOCC1)C(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
1416	N.A.	O=C(O)Nc1ccc(cc1)c2ccccc2	Training	NON-Carcinogen	Carcinogen
1417	N.A.	O=C(CO)C(O)C(O)C(O)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
1418	N.A.	O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
1419	N.A.	O=NN(CCCC)C1OC(=O)CC1	Training	Carcinogen	Carcinogen
1420	N.A.	O=P(OCCCC)(OCCCC)OCCCC	Training	Carcinogen	Carcinogen
1421	N.A.	OCC2OC(OC1(OC(CCl)C(O)C1(O))(CCl))C(O)C(O)C2Cl	Training	NON-Carcinogen	Carcinogen
1422	N.A.	OC1COC2C(O)COC12	Training	NON-Carcinogen	Possible NON-Carcinogen
